date,channel,country,platform,spend,impressions,clicks,installs,iap_revenue,user_id,metric_factor_01,metric_factor_02,metric_factor_03,metric_factor_04,metric_factor_05,metric_factor_06,metric_factor_07,metric_factor_08,metric_factor_09,metric_factor_10,metric_factor_11,metric_factor_12,metric_factor_13,metric_factor_14,metric_factor_15,metric_factor_16,metric_factor_17,metric_factor_18,metric_factor_19,metric_factor_20,metric_factor_21,metric_factor_22,metric_factor_23,metric_factor_24,metric_factor_25,metric_factor_26,metric_factor_27,metric_factor_28,metric_factor_29,metric_factor_30,metric_factor_31,metric_factor_32,metric_factor_33,metric_factor_34,metric_factor_35,metric_factor_36,metric_factor_37,metric_factor_38,metric_factor_39,metric_factor_40
2025-08-20,TikTok,GBR,Android,143.07,7722,468,117,202.91,1,19.4016,56.0965,60.6106,12.2342,78.2493,87.3041,41.2778,9.1167,38.9438,24.3005,88.1831,49.4283,82.51,0.8353,50.2832,84.9003,94.3158,74.3093,38.0665,94.7009,87.0346,48.2638,70.523,25.8505,3.374,91.9764,20.7962,46.5686,2.5595,89.4501,13.1265,54.5412,95.5555,47.5005,38.777,31.9609,0.2904,80.5175,69.9748,64.8432
2025-08-20,TikTok,CAN,iOS,195.6,18321,591,197,561.31,1,53.2604,21.9651,56.9582,6.4589,18.8657,33.2579,42.3472,98.4378,94.7261,19.0311,88.8761,94.6823,18.7302,56.0476,70.2864,33.3327,95.7089,63.2943,23.8931,74.4422,66.1749,54.6609,43.2608,28.7835,82.3663,9.4857,8.7016,57.6352,50.2463,45.8878,9.9152,17.4717,88.5048,39.1807,82.7229,23.9808,83.2135,88.944,84.3807,27.3341
2025-08-20,TikTok,CAN,Android,177.64,13410,596,149,336.07,1,25.6646,3.5771,57.503,81.7536,57.7027,12.6627,21.9264,85.1199,2.6039,18.191,29.6937,27.1154,71.4556,0.5614,48.6987,35.3683,18.5762,40.0948,85.919,34.9255,97.9014,51.2577,57.0685,91.7234,62.0511,93.077,55.6183,70.0372,63.4679,95.9258,90.6543,59.4099,96.0047,64.6263,72.333,21.8269,40.3001,82.6697,33.2171,32.6652
2025-08-20,Google Ads,USA,iOS,86.37,6566,134,67,256.41,1,77.4749,16.4063,46.5343,25.441,36.8738,52.641,64.3621,23.5665,75.5707,83.9694,74.1074,90.787,55.4056,4.6785,69.9929,73.742,81.4773,96.5639,62.8508,19.4978,79.7346,39.6537,90.6169,29.0988,58.2542,55.956,42.5576,61.1053,55.1868,53.0151,35.9097,6.032,92.051,9.6306,68.4931,40.6646,20.9026,85.0791,59.2882,82.624
2025-08-20,Google Ads,USA,Android,102.12,5025,300,75,290.62,1,19.3119,93.9235,62.3493,88.085,25.1263,27.4203,61.4316,48.4946,1.1119,70.9446,16.0143,75.7086,48.8509,80.63,98.8441,95.951,89.9251,76.9904,50.5041,9.5727,98.6283,75.9362,35.7252,61.7586,43.087,19.667,89.1148,58.9495,38.6643,78.5811,26.1726,43.1573,52.0219,63.4781,9.2607,27.835,2.9172,19.5524,13.2388,14.3155
2025-08-20,Google Ads,DEU,iOS,235.32,11484,522,174,337.99,1,20.4177,81.2086,7.5683,61.2169,61.8599,24.6567,67.8774,14.8729,84.0533,51.7451,33.5545,80.9224,0.6026,35.5298,17.2752,87.1468,99.1475,36.964,90.5215,68.9573,54.64,28.086,8.8616,73.9821,61.5335,28.3723,85.9235,15.0373,49.5014,58.1485,85.4501,81.2389,14.6125,7.0347,99.2468,93.0938,46.6962,95.2937,37.6,94.2275
2025-08-20,Google Ads,DEU,Android,140.99,12901,399,133,281.93,1,71.1609,47.1304,10.5228,50.1705,90.3731,79.2976,50.1875,30.0711,99.3945,61.5768,8.1226,81.4024,56.0798,36.0466,66.7301,82.8307,90.6127,54.6595,88.3396,65.4881,40.1355,98.1892,43.311,46.7928,7.9433,35.788,35.5643,37.5571,26.6094,46.5783,32.0802,36.189,64.8138,18.7142,62.5149,21.0479,58.5628,75.088,9.7279,46.2188
2025-08-20,Google Ads,FRA,iOS,156.21,5700,190,95,184.01,1,99.8688,96.3886,81.0639,53.0814,99.9917,8.3545,51.849,80.7441,11.1085,45.6951,93.9084,86.3769,79.7455,91.4029,61.9581,73.038,33.8079,4.8604,86.7717,78.1795,21.1818,5.8836,4.3428,91.8672,16.0459,74.5158,57.2176,92.5368,58.0978,85.2878,78.8083,11.7557,41.5501,15.7156,43.9655,43.5402,95.9972,46.2345,32.711,48.9104
2025-08-20,Google Ads,FRA,Android,214.57,12075,350,175,504.82,1,48.0093,83.4328,39.2188,34.355,83.2405,30.1768,41.2572,9.3495,2.3358,86.0276,63.9559,44.9701,97.5369,18.6225,93.4818,89.5033,4.1916,15.662,18.7146,17.3606,55.1755,2.8835,33.7696,0.337,60.5122,95.2967,6.7423,66.6506,94.666,29.4329,61.4882,62.9786,28.0014,87.003,35.7647,23.5438,11.6197,26.1528,81.2464,52.4446
2025-08-20,Google Ads,GBR,iOS,172.08,8100,648,162,273.83,1,82.2457,39.1971,64.1085,34.0415,75.9883,65.9981,93.3609,57.9654,26.1797,41.3174,97.4894,19.8279,65.674,93.1783,75.7776,25.3044,0.8604,37.9487,55.2038,45.6168,89.5437,18.4933,30.6791,74.5876,64.537,72.7561,56.7008,63.6717,23.3534,57.7278,83.9168,47.3331,35.4089,5.9359,24.2771,71.276,25.5027,16.4486,71.0504,72.9354
2025-08-20,Google Ads,GBR,Android,337.61,21184,662,331,615.83,1,86.4718,9.1201,53.2043,35.3943,59.5894,78.673,88.9428,48.9947,67.1707,96.213,20.1596,68.7586,62.5204,35.9133,35.7172,89.0683,62.1103,10.1046,60.8686,77.1743,23.6625,39.6801,18.6764,1.4355,58.885,24.3262,91.3034,41.5335,17.8573,52.3125,75.2772,25.3048,14.3034,1.8265,0.8159,12.3464,93.4001,53.501,73.9497,57.911
2025-08-20,Google Ads,CAN,iOS,168.69,13824,384,192,380.69,1,6.3816,77.684,1.4984,8.9909,41.2328,23.2074,59.1592,40.8486,10.7736,98.6176,68.4483,70.3686,88.1179,84.0033,40.3751,74.7988,90.5386,99.1877,14.0954,2.4064,70.3379,6.7603,31.2506,20.2635,41.6093,87.5166,6.5135,96.5482,15.488,98.3912,4.7917,51.1675,81.7477,93.6719,52.7314,70.2037,71.7306,31.3608,7.7238,90.5936
2025-08-20,Google Ads,CAN,Android,285.86,21285,860,215,340.77,1,21.2091,22.7819,21.5721,84.4249,76.3703,58.9523,49.1447,57.1462,40.4635,35.3835,91.8411,81.0397,5.0735,22.6748,25.9203,97.4857,15.7969,1.6007,42.9536,1.164,90.4442,1.3726,5.8608,44.4942,63.5412,96.8242,35.7082,39.42,71.1244,78.7383,2.8001,71.1791,56.9725,44.8544,76.3173,83.1048,41.3628,30.3291,41.0533,69.3333
2025-08-20,Facebook Ads,USA,iOS,226.77,15960,336,168,598.69,1,32.5353,2.7215,72.1948,56.6018,12.2008,57.7082,32.5942,17.8832,3.6925,75.9034,50.7648,35.0068,38.4759,93.5367,36.5047,58.1182,49.2536,89.8727,50.9915,46.5381,77.2052,30.9989,45.6328,22.8865,9.5776,39.185,87.2559,53.9386,84.0716,38.108,72.2423,20.8939,79.4407,41.1061,51.9541,64.5683,44.4331,24.765,20.974,62.2939
2025-08-20,Facebook Ads,USA,Android,314.74,9412,543,181,579.51,1,55.0308,34.8574,18.5915,20.6016,37.5104,78.5604,83.5783,64.611,88.5277,33.7322,25.9111,94.5001,30.9687,58.7396,44.9967,62.9465,48.6506,23.9336,64.8762,47.2603,36.3868,69.4903,70.4782,32.4487,61.3814,31.4947,70.7415,6.4415,5.0625,29.5591,99.5154,98.2931,6.6496,92.9904,91.2624,73.3972,67.3286,22.2612,3.2242,97.4804
2025-08-20,Facebook Ads,DEU,iOS,247.03,23310,1036,259,717.48,1,31.2553,88.5496,48.3871,37.4859,9.7302,48.5903,20.4965,97.413,1.4705,85.9216,17.7039,88.7837,0.1192,16.8217,77.7933,82.7319,80.3866,67.1178,93.5177,26.9325,87.1749,73.8983,54.3619,37.3307,34.3458,38.7078,80.5482,84.6552,30.5835,21.3904,1.3007,27.1304,59.5977,10.9367,93.9884,55.1387,73.3605,55.3069,6.7678,52.7179
2025-08-20,Facebook Ads,DEU,Android,144.55,15480,688,172,407.7,1,75.0336,93.6744,61.763,5.0463,29.5881,34.6695,97.4322,30.8408,22.563,41.0677,90.8377,95.4166,47.5526,30.7978,20.6835,11.1588,57.8952,16.5123,72.7733,20.3812,47.263,48.2786,25.3635,14.0557,12.494,35.5307,25.4053,11.731,51.0551,22.5029,86.3972,52.2799,94.0854,79.6747,93.197,2.4053,65.3044,65.3316,37.6572,7.5005
2025-08-20,Facebook Ads,FRA,iOS,191.81,9928,438,146,433.26,1,71.1366,78.8757,98.5595,42.6201,24.3066,53.2834,38.0526,5.5418,92.9668,14.25,47.916,3.7937,98.2404,29.964,78.9588,97.502,74.0171,50.774,55.4295,66.883,18.7736,16.9539,11.7458,54.9179,30.6436,14.4113,59.1447,38.7403,66.0264,60.9303,35.1337,99.0943,93.0822,77.76,99.3602,53.6824,73.9762,41.9697,63.8042,62.8826
2025-08-20,Facebook Ads,FRA,Android,316.22,32536,996,332,881.81,1,54.864,94.3223,80.1127,13.6201,20.6443,26.9861,20.6586,15.8282,69.4799,79.4102,36.9661,26.7074,67.8343,10.143,19.7247,29.502,28.278,28.2674,73.0057,63.7961,11.3537,69.2778,46.0045,24.0944,40.896,7.235,37.1468,46.8041,56.4102,29.4115,91.6953,78.0798,20.4926,60.5328,32.0828,35.2855,70.8741,33.9918,85.1403,58.2299
2025-08-20,Facebook Ads,GBR,iOS,241.32,13630,940,235,430.61,1,51.9991,8.0414,37.66,30.9355,39.2897,90.9623,43.1024,28.3186,60.8735,38.6677,86.7829,97.9732,72.843,2.9751,21.2452,6.9835,1.995,53.915,64.3121,4.7023,51.8689,30.274,78.1266,18.0423,5.8936,23.0694,60.9445,14.0916,77.3964,42.6219,58.1483,28.4479,92.1612,46.3152,31.7087,44.27,67.9402,27.1096,28.9024,64.9239
2025-08-20,Facebook Ads,GBR,Android,315.81,17612,777,259,656.49,1,24.6873,30.3752,15.1898,40.6419,57.8642,66.5554,49.6409,67.6225,4.5141,77.8597,84.734,31.4431,57.5161,80.8469,69.0966,22.0439,90.6291,31.8967,84.8284,90.968,13.3415,25.6819,72.4074,67.5032,30.1495,23.3009,53.4373,61.069,40.2996,96.5184,86.4877,37.2777,35.0008,67.7007,40.2756,62.5333,40.7242,69.8692,53.1997,84.5586
2025-08-20,Facebook Ads,CAN,iOS,296.24,17015,410,205,455.85,1,88.517,66.4471,46.5885,34.7774,48.255,7.99,46.1218,42.1992,12.9513,61.4652,51.0208,4.4195,70.9416,92.8544,71.9885,75.241,77.3807,74.6491,67.4116,61.2362,14.7511,57.4694,8.1747,56.0715,34.6627,30.2855,73.6319,31.377,12.4678,72.8029,33.0358,95.0467,88.5444,28.444,41.658,34.9269,9.3921,77.0706,71.9635,28.3533
2025-08-20,Facebook Ads,CAN,Android,136.85,8820,180,90,227.74,1,22.258,60.1365,57.786,92.5733,51.8937,88.2417,7.1598,74.5911,15.873,18.7046,53.5242,4.3564,28.5938,45.0484,1.5731,83.1634,56.8949,8.9675,53.04,45.6124,62.5,85.2582,38.3424,79.0823,64.8929,44.3276,15.4281,64.7842,5.4854,8.2657,20.2198,2.1583,84.8229,5.7963,73.618,83.8288,36.1225,63.0221,16.981,89.4988
2025-08-21,TikTok,USA,iOS,112.47,7272,404,101,255.26,1,72.7153,37.6189,94.3782,21.0732,32.8312,60.3084,2.1797,86.2056,83.5792,72.7452,47.2476,80.2721,43.1268,16.1884,98.2028,73.6714,91.2726,86.9517,33.0319,50.3744,47.5446,87.1687,58.4911,59.0427,68.0844,57.3296,69.2241,52.8645,2.6048,79.3141,86.3468,68.9441,10.2138,85.5122,57.713,48.1867,80.4949,3.0493,81.0833,30.537
2025-08-21,TikTok,USA,Android,80.98,6969,303,101,273.47,1,11.8847,35.0693,47.7669,34.0221,66.0213,50.7412,16.2716,70.3018,67.1481,8.6109,90.2064,91.5831,65.8355,94.7252,57.0134,46.0991,51.354,80.8231,2.3683,52.5311,49.4548,77.37,81.8366,50.6763,24.9928,1.5424,75.8889,18.217,1.3104,22.0524,18.7659,50.1031,96.8544,38.1359,81.6804,59.2408,2.3199,40.1366,64.1513,92.2894
2025-08-21,TikTok,DEU,iOS,108.91,7980,342,114,475.48,1,10.4786,72.3238,57.353,31.5378,56.9927,72.0991,31.6716,5.969,41.7913,76.647,7.4884,86.7231,47.7773,81.3995,30.0074,97.8721,19.0042,42.8447,28.9193,36.1435,39.5098,77.126,33.264,8.2011,1.1736,58.0673,41.3834,45.3879,32.1495,70.0082,97.0275,68.2134,50.3387,90.8954,13.3273,91.8405,1.6471,26.6928,51.2145,37.355
2025-08-21,TikTok,DEU,Android,268.67,22873,1028,257,383.18,1,63.0486,35.0352,96.645,64.9131,97.7039,88.2795,95.0254,12.9397,69.5108,19.2756,51.9479,50.3239,79.8001,22.4162,4.0207,92.5638,95.3365,27.6752,1.9982,18.1383,63.8986,73.6314,61.3591,96.8892,90.938,70.4308,44.2599,94.1764,89.9057,78.1905,73.8265,11.8877,14.2123,48.1465,4.0398,18.13,14.101,5.2602,82.5907,64.7044
2025-08-21,TikTok,FRA,iOS,319.33,23616,864,288,633.84,1,52.1913,51.8529,77.3577,79.2511,20.5252,86.1703,18.9346,61.8586,78.8871,31.0024,99.3374,85.1601,84.7169,81.6156,38.4932,21.7934,71.0194,35.564,73.8384,63.7768,33.1614,55.4202,22.6758,18.6742,99.0309,73.0984,57.9016,64.3536,24.8847,36.4902,6.9691,99.8685,22.5256,22.7936,56.6968,61.4389,33.9889,70.2629,6.7581,39.6117
2025-08-21,TikTok,FRA,Android,202.79,12470,430,215,383.12,1,46.1269,46.9093,57.0554,62.5177,1.0126,94.9695,6.8246,13.2718,32.791,54.2412,46.9396,75.2438,72.5103,23.448,32.4141,64.5053,21.4691,41.7768,74.3433,89.255,49.9891,53.2021,17.2926,48.1459,41.4333,3.8578,18.8658,82.611,7.8092,30.4276,59.8204,36.9141,82.4538,72.4946,99.1101,10.5923,89.8109,4.1399,20.3075,98.8986
2025-08-21,TikTok,GBR,iOS,122.26,7975,435,145,434.74,1,39.9279,65.7409,79.3078,84.7094,29.8644,13.1688,40.1694,23.3167,7.2732,9.2805,61.9364,77.5445,92.817,35.0326,83.5127,65.9911,70.2656,30.693,48.094,81.2892,84.0245,85.3658,64.0087,79.9815,10.2795,12.1828,69.4242,1.075,62.8866,35.6708,66.3947,46.5834,71.4383,62.771,16.2203,3.3255,78.5148,20.2069,8.0554,5.3674
2025-08-21,TikTok,GBR,Android,218.6,10125,540,135,388.27,1,38.1515,10.4523,41.112,88.5639,47.0966,22.0369,21.4523,23.5924,13.2808,83.7507,98.4243,18.5011,51.9716,54.0371,71.9238,1.4828,40.311,88.6117,2.8919,7.5808,14.6413,78.4357,38.4783,70.3046,24.4995,35.9731,68.6159,68.9547,88.0441,68.2694,83.2022,98.8348,97.8879,19.5998,69.2341,9.6753,6.5626,76.4168,94.6148,81.9189
2025-08-21,TikTok,CAN,iOS,139.55,6975,186,93,145.51,1,64.8183,10.4583,45.8671,36.4044,20.1474,85.7212,12.2616,51.0051,58.2121,72.3699,33.3743,63.7881,33.3253,64.245,71.2368,29.499,68.6627,48.2125,61.9863,87.262,86.2519,63.1649,33.1302,17.9755,2.2305,33.5988,29.9818,57.906,59.7906,95.546,84.2835,30.0807,13.1317,93.9554,86.2069,83.0894,3.5849,9.4532,95.8429,28.5631
2025-08-21,TikTok,CAN,Android,193.0,16274,412,206,601.4,1,25.4855,3.5053,37.8027,43.8036,92.0085,61.1299,65.697,60.8232,53.1146,93.0554,80.1892,77.936,96.5948,63.4776,91.9324,69.2003,99.0669,15.4139,16.6472,75.0718,25.2516,4.0344,9.5199,74.7524,66.0912,58.497,88.2513,72.5153,14.7033,5.6166,52.9801,40.3914,49.6143,32.4559,1.731,45.0675,71.1996,12.6998,73.0976,72.1519
2025-08-21,Google Ads,USA,iOS,276.65,17716,412,206,783.14,1,27.2388,61.608,2.7683,53.0119,79.0951,44.5584,13.8201,9.4462,64.3584,53.3761,48.1959,42.3216,42.6032,54.8396,3.2955,22.4338,1.1664,35.6507,70.1505,90.7934,16.4351,54.0808,79.2291,93.0354,27.4266,84.5788,77.9735,88.3327,8.8956,47.393,81.8508,39.0021,56.3331,81.6279,78.7757,38.3084,90.9844,22.9952,82.9986,82.2018
2025-08-21,Google Ads,USA,Android,253.08,13916,392,196,569.0,1,50.2397,72.6598,68.0571,26.3637,12.8866,69.9689,13.5818,33.0572,0.1081,67.8707,95.3011,65.603,14.8069,45.5719,52.5736,98.0235,57.3463,69.0216,71.4798,53.1223,35.1487,97.8338,97.0086,26.0001,38.2161,32.3044,12.2708,94.1743,43.3176,49.941,11.2379,99.8532,11.271,77.6396,19.8317,4.8033,77.2573,27.576,89.9425,73.5947
2025-08-21,Google Ads,DEU,iOS,303.31,13770,340,170,439.45,1,29.8322,60.9296,56.7436,50.6572,11.6204,37.6351,21.1099,45.7638,36.4484,42.8184,55.8443,75.5923,92.2652,76.5928,66.9052,88.8375,82.0465,33.1625,30.8219,55.6986,7.2464,45.5612,26.5846,17.3838,82.9425,50.6135,30.0868,27.1947,1.2136,51.1809,4.8646,69.8357,59.6476,7.1607,51.6847,66.6982,11.978,91.9646,94.9139,64.0544
2025-08-21,Google Ads,DEU,Android,352.5,23331,606,303,689.36,1,22.7367,25.3121,74.1947,0.6564,28.7605,64.2935,59.4538,25.7555,17.3186,51.8532,43.2751,64.0588,42.1134,35.9732,4.8415,6.5897,95.1502,6.2466,13.9892,85.7874,21.6637,48.8314,12.9265,77.2547,61.3717,95.4553,44.1471,0.4784,70.2323,26.903,18.0827,99.85,18.3557,25.6474,83.0293,42.3053,74.0014,9.6835,66.0171,50.6339
2025-08-21,Google Ads,FRA,iOS,236.67,9945,612,153,401.29,1,77.8913,19.518,22.833,54.7287,4.3259,76.3368,1.4624,53.8944,63.0331,85.5293,0.8987,49.3785,96.381,73.1005,80.0827,20.7258,12.872,25.9323,93.5843,57.9298,25.8485,57.4075,56.5899,97.1256,75.3159,98.8361,86.1972,6.6883,81.5986,4.636,93.9178,65.4056,44.9447,52.7398,39.5748,91.4657,33.7994,42.7715,79.8727,39.9914
2025-08-21,Google Ads,FRA,Android,155.25,17072,388,194,552.93,1,10.6677,72.1497,55.5119,23.7978,60.8567,49.4069,89.0039,22.4062,91.1564,79.8517,16.9887,94.0944,67.1036,3.005,50.4471,11.2055,5.7041,92.928,95.1248,44.0613,81.3538,30.9822,76.0019,80.7429,12.7817,59.7165,13.5483,33.2887,81.4508,78.2785,96.8654,80.0817,60.6599,96.1054,54.312,91.3373,61.1131,22.0217,39.2255,86.3021
2025-08-21,Google Ads,GBR,iOS,104.83,5382,156,78,227.59,1,87.8298,54.7963,91.1988,65.7744,24.232,59.8893,68.9562,29.878,98.1929,73.0084,80.9554,66.8204,5.3248,56.9959,7.5055,45.1461,7.2566,69.1543,31.7361,86.7796,87.9112,69.1725,59.2423,84.6295,18.3344,95.815,6.375,55.3492,23.0634,60.2542,19.4912,83.7328,86.7407,72.0018,26.3449,42.6792,51.79,7.1002,88.3786,73.3176
2025-08-21,Google Ads,GBR,Android,137.0,10290,441,147,343.21,1,67.0743,1.0974,68.5673,80.0201,13.5394,9.6028,36.1073,77.7701,70.1494,66.1953,20.6678,4.0069,84.9301,19.1945,50.7534,84.1255,96.9523,36.7565,51.3629,20.1173,70.0318,67.6697,94.0368,41.2157,7.8325,51.4624,13.1172,60.0777,65.7091,82.7177,84.3694,58.5946,29.2339,71.8751,77.5121,67.8282,29.5377,84.2964,37.937,70.2597
2025-08-21,Google Ads,CAN,iOS,233.23,11544,592,148,280.31,1,36.5368,64.5869,40.9573,27.2233,89.5499,77.0332,35.9002,97.7429,91.6397,99.6909,6.0362,4.7588,99.0681,62.0477,76.0692,19.875,66.2494,12.0266,82.1906,46.5183,19.0267,96.3775,62.5685,20.3516,71.6242,34.3177,60.2591,65.4376,34.1496,92.4141,44.4476,75.3536,70.8399,72.6432,21.6029,51.2026,17.247,56.8743,28.0951,24.6813
2025-08-21,Google Ads,CAN,Android,195.05,22750,500,250,608.95,1,86.1547,81.934,56.2611,1.4407,6.3331,90.3498,78.3807,85.7915,63.3153,55.6477,31.457,28.3446,33.7271,70.8258,33.1708,8.1076,59.4362,50.3138,71.0607,86.1289,27.5608,30.0445,9.1087,72.9176,93.9287,76.6886,95.7167,63.05,82.1211,13.9896,76.859,96.3697,1.2553,77.5766,27.7192,59.3228,21.0119,26.8556,17.6734,18.7841
2025-08-21,Facebook Ads,USA,iOS,354.13,23170,993,331,1069.56,1,69.1981,57.7387,60.8795,39.9089,83.2193,22.3125,1.4615,52.4193,83.6405,66.4993,67.8866,0.4884,25.2213,57.9805,67.8841,99.8607,23.8214,96.1259,65.0879,44.851,76.2693,41.9668,19.9435,77.7116,84.7268,22.2995,93.4414,57.8271,69.5827,69.3849,12.6079,33.2636,96.8961,56.5491,18.4209,82.9209,3.2068,18.6267,78.1449,14.4302
2025-08-21,Facebook Ads,USA,Android,229.56,7897,298,149,469.2,1,27.1621,39.6067,83.7709,18.7861,78.0604,82.7446,58.6448,10.5635,13.3002,28.7525,50.7548,75.9183,57.605,37.8247,70.6895,83.7743,47.2249,75.55,44.8942,0.906,77.3427,87.8861,15.8111,92.5872,65.7584,87.3636,57.3489,39.721,57.5882,44.1066,75.1407,27.5172,15.143,64.6336,82.8503,99.9092,43.2173,6.9805,4.7254,65.4727
2025-08-21,Facebook Ads,DEU,iOS,166.43,18640,466,233,488.9,1,59.7816,49.0962,29.2563,4.6461,70.208,35.952,0.5206,92.2356,22.8382,13.689,94.5532,75.9786,2.2307,23.825,3.3054,95.4022,17.0034,97.4903,53.889,67.843,67.6376,59.2623,32.2105,88.3031,42.0132,7.2501,39.8653,20.8213,63.8885,26.6653,29.2274,1.6499,49.1386,80.3367,23.0199,92.4761,80.0077,13.2757,44.6752,54.9726
2025-08-21,Facebook Ads,DEU,Android,302.03,29103,654,327,897.77,1,24.9582,71.6332,63.6906,52.8846,47.8137,72.0591,24.9556,40.5265,22.8027,70.8566,33.8592,16.6946,85.0971,87.008,61.4149,23.0965,78.3131,40.1906,94.6181,90.2824,39.3661,37.6051,21.3228,7.4461,80.1488,8.8081,28.1085,95.2677,39.6878,38.9888,2.1913,93.3297,95.7227,44.9679,45.9909,80.878,80.61,37.6542,40.5613,47.3101
2025-08-21,Facebook Ads,FRA,iOS,300.73,14320,716,179,309.14,1,60.5178,92.2421,15.4413,55.2755,84.1197,71.8254,72.164,11.6769,19.394,75.6634,59.1637,28.1296,37.6764,70.121,56.3567,85.5085,17.16,26.2642,24.8126,13.5751,34.4588,46.8588,91.7758,3.3726,24.2156,71.1205,20.3106,20.3536,39.4032,31.1521,57.5392,91.632,83.9978,11.3319,20.4308,91.2514,21.8515,88.2088,60.0769,84.7556
2025-08-21,Facebook Ads,FRA,Android,143.26,6976,327,109,315.11,1,9.7089,85.6058,61.8233,80.449,84.1356,74.8159,9.1206,40.6188,54.7696,35.9954,88.942,3.8637,43.7776,21.127,8.8458,27.9055,17.0279,12.0734,37.5216,60.8798,66.1406,38.1716,83.5271,49.1142,65.585,81.1244,28.0432,47.2515,18.0546,36.5592,29.7947,94.0627,99.3398,57.0629,8.9715,12.9586,94.5135,31.4981,51.3472,80.8147
2025-08-21,Facebook Ads,GBR,iOS,182.79,12730,402,134,383.07,1,11.4158,49.588,45.1859,51.8024,97.0847,18.1381,99.6845,23.4162,41.3682,48.6197,34.7365,57.308,50.6848,40.7963,37.9245,7.8735,70.0344,25.0469,9.4026,98.6737,44.4394,61.9783,69.1009,45.1266,55.5888,87.6876,56.8682,24.6258,63.6732,30.0123,85.7425,53.8615,49.2921,28.8437,30.3079,1.4829,4.0764,66.759,8.6919,80.1208
2025-08-21,Facebook Ads,GBR,Android,328.62,13524,392,196,452.12,1,68.5337,50.3937,3.2384,60.413,68.4255,20.445,6.4679,39.209,68.0194,90.3371,30.5083,78.5968,9.0251,73.9432,7.6603,25.2471,94.2683,71.0301,7.7626,38.0146,14.238,83.1959,68.2667,89.4473,39.4592,4.3979,61.8829,4.1798,53.5748,6.857,71.3459,80.5585,63.7148,37.1299,77.4825,56.9926,69.1948,75.2531,43.2278,75.318
2025-08-21,Facebook Ads,CAN,iOS,198.12,7688,496,124,311.43,1,81.2543,41.9634,99.3241,38.2143,46.0795,33.0241,93.0027,90.4924,32.4219,29.0432,27.233,99.7149,73.1901,36.4045,19.6219,28.0326,19.7779,40.0561,54.1004,44.5272,55.7658,44.1513,75.9479,30.0318,30.4607,42.2176,22.5035,99.1557,16.3584,56.397,41.7221,70.6494,83.2394,41.6781,54.4514,62.5266,11.3099,86.1266,95.5037,10.7101
2025-08-21,Facebook Ads,CAN,Android,94.28,11640,240,120,335.42,1,68.3943,25.162,37.4828,37.2955,76.3354,83.6473,93.404,12.1319,26.5274,18.2698,33.3523,69.1033,13.9726,42.3499,21.9619,55.0959,15.8325,46.5216,57.129,89.2843,71.5025,43.6892,65.8846,29.2107,75.7101,4.2129,37.9108,9.1797,83.6746,9.0946,5.0009,8.7502,19.759,76.6412,94.0697,43.1215,5.5083,16.1703,15.2288,64.2156
2025-08-22,TikTok,USA,iOS,123.57,4740,316,79,291.02,1,65.3747,69.6011,26.3186,97.9402,47.8593,54.9681,94.2576,42.6135,55.7741,98.7875,45.2876,42.7015,41.345,49.7859,49.954,83.0341,10.0783,79.4678,77.9025,32.0348,34.9416,19.7622,81.4428,90.2161,10.7682,87.7831,22.3424,0.3181,71.207,0.9257,4.5991,75.3935,95.8327,42.0234,88.9108,93.9437,80.1996,96.1101,39.8355,27.5484
2025-08-22,TikTok,USA,Android,227.43,8946,568,142,459.0,1,44.4514,96.9461,52.4121,59.3851,81.524,90.785,16.79,24.7672,11.6879,67.0835,15.7047,19.1463,37.3099,37.3767,52.0523,9.8819,3.6416,21.0868,8.1371,68.5277,6.4227,33.7532,74.2969,39.9632,23.7941,38.4887,15.8885,50.5391,30.5124,98.7874,91.8966,57.5275,91.0144,19.8626,58.6129,97.9231,38.0128,51.1389,5.4598,25.7693
2025-08-22,TikTok,DEU,iOS,239.66,12616,456,152,280.88,1,7.6342,79.3796,89.1581,85.0594,11.643,27.9302,74.7537,7.1954,22.4943,0.5818,59.3724,53.4834,58.542,64.3153,2.0115,2.7887,60.9285,37.7028,35.9829,34.6847,36.2171,77.5304,12.1544,67.4112,56.3929,72.1851,4.6428,72.7856,47.9798,81.6205,1.0909,78.3761,34.685,84.6343,0.1118,0.4505,83.0185,44.9762,9.3767,24.2862
2025-08-22,TikTok,DEU,Android,161.57,6273,246,123,213.24,1,3.8961,46.7331,13.613,80.4581,34.9427,98.5457,66.5757,31.183,21.2184,30.366,31.9249,26.2429,18.2512,88.0318,12.6272,75.9678,57.0732,33.0907,3.8382,57.7271,72.8639,14.5635,86.809,91.6389,24.2873,13.3003,19.8238,11.8905,16.045,8.7063,34.2777,97.8086,94.5814,23.789,85.6021,55.5556,89.956,86.0202,0.9583,78.275
2025-08-22,TikTok,FRA,iOS,210.2,10149,398,199,453.89,1,97.3034,46.9912,22.3227,94.5364,45.8932,18.7035,25.3189,75.722,5.6844,12.2099,56.3319,46.4673,25.1461,67.4364,80.8948,34.2653,60.6959,58.4104,72.2557,62.0473,85.2829,28.7514,77.3505,25.0367,84.4866,57.2297,13.6165,43.9106,86.0695,88.1688,7.7523,6.3644,37.9724,26.1558,45.3675,4.9506,25.0164,69.1898,30.5872,42.9691
